Nom vernaculaire,Scientific name,Famille,Statut de reproducteur,Unnamed: 4,rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license,Status,No.,No. Back
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,1 (mono),2019-04-21,Not specified,22.0,XC470472.mp3,Not specified,House Sparrow,Not specified,XC470472 House Sparrow (Passer domesticus),[],yes,Passer domesticus," Alcalá de los Gazules, Cádiz, Andalucía",36.4617,48000 (Hz),call,180 m,,98763 (bps),mp3,Not specified,,470472.0,https://www.xeno-canto.org/470472,Spain,maudoc,Passer domesticus_House Sparrow,-5.7245,Not specified,07:30,maudoc,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,1 (mono),2019-05-10,Not specified,67.0,XC472457.mp3,Not specified,House Sparrow,Not specified,XC472457 House Sparrow (Passer domesticus),[],no,Passer domesticus," Tychy Hetma?ska (near  Tychy), Tychy, ?l?skie",50.1191,44100 (Hz),song,260 m,"During nocturnal recording in the city, high pass filter 2400 Hz, ZOOM H1.",320000 (bps),mp3,Not specified,,472457.0,https://www.xeno-canto.org/472457,Poland,Ireneusz Oleksik,Passer domesticus_House Sparrow,18.9721,Not specified,05:00,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,2 (stereo),2019-06-07,level,59.0,XC479586.mp3,level,House Sparrow,>20,XC479586 House Sparrow (Passer domesticus),[],yes,Passer domesticus," Mx, Distrito Federal, Lomas de Bezares, Calle Colina",19.392,44100 (Hz),"call, song",2400 m,"wildtronics mono amplified
Tascam DR05",320000 (bps),mp3,level,,479586.0,https://www.xeno-canto.org/479586,Mexico,Manuel Grosselet,Passer domesticus_House Sparrow,-99.241,0-3(s),20:00,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,2 (stereo),2019-06-08,Not specified,104.0,XC479870.mp3,Not specified,House Sparrow,Not specified,XC479870 House Sparrow (Passer domesticus),[],no,Passer domesticus," Arrimal, Porto de Mós, Leiria",39.5002,44100 (Hz),"Roost calls, call",340 m,,128032 (bps),mp3,Not specified,,479870.0,https://www.xeno-canto.org/479870,Portugal,João Tomás,Passer domesticus_House Sparrow,-8.872,Not specified,06:30,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,,houspa,1 (mono),0000-00-00,Not specified,18.0,XC48065.mp3,Not specified,House Sparrow,Not specified,XC48065 House Sparrow (Passer domesticus),[],,Passer domesticus," La Rinconada (3km al SW de Saladillo), Saladillo, Buenos Aires",Not specified,44100 (Hz),Call,45 m,,128000 (bps),mp3,Not specified,,48065.0,https://www.xeno-canto.org/48065,Argentina,Bernabe Lopez-Lanus,Passer domesticus_House Sparrow,Not specified,Not specified,?,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,2 (stereo),2019-07-05,Not specified,21.0,XC485308.mp3,Not specified,House Sparrow,Not specified,XC485308 House Sparrow (Passer domesticus),[],yes,Passer domesticus," Great Britain (near  Gardenstown), Aberdeenshire, Scotland",57.679,44100 (Hz),"call, male",10 m,Calls/song from bird on barn.,192000 (bps),mp3,Not specified,,485308.0,https://www.xeno-canto.org/485308,United Kingdom,Andrew Harrop,Passer domesticus_House Sparrow,-2.3238,Not specified,10:00,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,1 (mono),2019-07-07,Not specified,129.0,XC485516.mp3,Not specified,House Sparrow,Not specified,XC485516 House Sparrow (Passer domesticus),[],no,Passer domesticus," Imperial Beach, San Diego County, California",32.5728,48000 (Hz),"male, song",0 m,several present,128000 (bps),mp3,Not specified,,485516.0,https://www.xeno-canto.org/485516,United States,Paul Marvin,Passer domesticus_House Sparrow,-117.1216,Not specified,07:00,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,1 (mono),2019-08-10,Not specified,10.0,XC492126.mp3,Not specified,House Sparrow,Not specified,XC492126 House Sparrow (Passer domesticus),[],no,Passer domesticus," Province de Boulemane, Fès-Meknès",33.0017,44100 (Hz),call,950 m,,128000 (bps),mp3,Not specified,,492126.0,https://www.xeno-canto.org/492126,Morocco,Geoffrey Monchaux,Passer domesticus_House Sparrow,-4.0965,Not specified,08:00,Geoffrey Monchaux,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,1 (mono),2019-08-10,Not specified,15.0,XC492128.mp3,Not specified,House Sparrow,Not specified,XC492128 House Sparrow (Passer domesticus),[],no,Passer domesticus," Province de Boulemane, Fès-Meknès",33.0017,44100 (Hz),"call, wingbeats",950 m,,128000 (bps),mp3,Not specified,,492128.0,https://www.xeno-canto.org/492128,Morocco,Geoffrey Monchaux,Passer domesticus_House Sparrow,-4.0965,Not specified,08:45,Geoffrey Monchaux,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,2 (stereo),2019-07-10,Not specified,16.0,XC495066.mp3,Not specified,House Sparrow,Not specified,XC495066 House Sparrow (Passer domesticus),[],yes,Passer domesticus," Mandalgovi, Saintsagaan, Dundgovi",45.7657,44100 (Hz),call,1400 m,"Male calling from wires, displaying whilst calling and then flew down.",172052 (bps),mp3,Not specified,,495066.0,https://www.xeno-canto.org/495066,Mongolia,Oscar Campbell,Passer domesticus_House Sparrow,106.2521,Not specified,07:00,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,2 (stereo),2018-05-15,Not specified,111.0,XC495501.mp3,Not specified,House Sparrow,Not specified,XC495501 House Sparrow (Passer domesticus),[],yes,Passer domesticus," Cheboksary, Gorod Cheboksary, Chuvashia",56.1479,44100 (Hz),song,60 m,,192000 (bps),mp3,Not specified,,495501.0,https://www.xeno-canto.org/495501,Russian Federation,Albert Lastukhin,Passer domesticus_House Sparrow,47.2543,Not specified,08:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,2 (stereo),2019-09-03,Not specified,29.0,XC495694.mp3,Not specified,House Sparrow,Not specified,XC495694 House Sparrow (Passer domesticus),[],yes,Passer domesticus," Quendale, Shetland Islands, Scotland",59.9021,44100 (Hz),"call, juvenile, male",10 m,Series of calls from adult male (rapid series of hard notes) and juvenile (individual cheeps); birds were in small plantation.,192000 (bps),mp3,Not specified,,495694.0,https://www.xeno-canto.org/495694,United Kingdom,Andrew Harrop,Passer domesticus_House Sparrow,-1.338,Not specified,13:30,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,1 (mono),2019-10-06,Not specified,38.0,XC501121.mp3,Not specified,House Sparrow,Not specified,XC501121 House Sparrow (Passer domesticus),[],yes,Passer domesticus," East Devonport, Latrobe Council, Tasmania",-41.2052,48000 (Hz),"call, male",50 m,,192000 (bps),mp3,Not specified,,501121.0,https://www.xeno-canto.org/501121,Australia,Ramit Singal,Passer domesticus_House Sparrow,146.3945,Not specified,07:30,Ramit Singal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,1 (mono),2019-10-17,Not specified,40.0,XC503268.mp3,Not specified,House Sparrow,Not specified,XC503268 House Sparrow (Passer domesticus),[],no,Passer domesticus," Bayside Park, Chula Vista, San Diego County, California",32.627,48000 (Hz),call,0 m,,128000 (bps),mp3,Not specified,,503268.0,https://www.xeno-canto.org/503268,United States,Paul Marvin,Passer domesticus_House Sparrow,-117.1067,Not specified,09:49,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,2 (stereo),2019-10-20,Not specified,6.0,XC503474.mp3,Not specified,House Sparrow,Not specified,XC503474 House Sparrow (Passer domesticus),[],yes,Passer domesticus," Vila Nova de Cacela, Vila Real de Santo António, Faro",37.1534,48000 (Hz),"call, song",0 m,"Recorder: Zoom H1n.

Windscreen: Zoom WSU-1

Editing: Audacity (High-pass filter 500Hz/6dB, sound normalized to -3dB).",321250 (bps),mp3,Not specified,,503474.0,https://www.xeno-canto.org/503474,Portugal,Nelson Conceição,Passer domesticus_House Sparrow,-7.5545,Not specified,18:20,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau domestique,Passer domesticus,Passeridae,nicheur certain,,5.0,no,houspa,2 (stereo),2019-10-20,Not specified,29.0,XC503475.mp3,Not specified,House Sparrow,Not specified,XC503475 House Sparrow (Passer domesticus),[],yes,Passer domesticus," Vila Nova de Cacela, Vila Real de Santo António, Faro",37.1534,48000 (Hz),"call, song",0 m,"Recorder: Zoom H1n.

Windscreen: Zoom WSU-1

Editing: Audacity (High-pass filter 250Hz/6dB, sound normalized to -3dB).",320263 (bps),mp3,Not specified,,503475.0,https://www.xeno-canto.org/503475,Portugal,Nelson Conceição,Passer domesticus_House Sparrow,-7.5545,Not specified,18:21,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,1703.0,3893.0
Moineau friquet,Passer montanus,Passeridae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mouette rieuse,Chroicocephalus ridibundus,Laridés,(Parc Montsouris) En survol (direction Montsouris),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perruche à collier,Psittacula krameri,Psittacidé,nicheur certain au Parc Montsouris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pic épeiche,Dendrocopos major,Picidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pic épeichette,Dendrocopos minor,Picidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pic vert,Picus viridis,Picidae,nicheur certain au Parc Montsouris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pie bavarde,Pica pica,Corvidae,nicheur certain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,2.0,no,rocpig,2 (stereo),2011-05-22,Not specified,7.0,XC113783.mp3,Not specified,Rock Dove,Not specified,XC113783 Rock Dove (Columba livia),[],yes,Columba livia," Viçosa, Minas Gerais",-20.8004,44100 (Hz),song,800 m,,128000 (bps),mp3,Not specified,,113783.0,https://www.xeno-canto.org/113783,Brazil,Noé Eiterer,Columba livia_Rock Pigeon,-42.8884,Not specified,14:30,Noé Eiterer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,1 (mono),2013-01-01,Not specified,5.0,XC116226.mp3,Not specified,Rock Dove,Not specified,XC116226 Rock Dove (Columba livia),[],yes,Columba livia," Warszawa (near  Warsaw), Warszawa, Mazowieckie",52.2129,44100 (Hz),"male, song",90 m,,128000 (bps),mp3,Not specified,,116226.0,https://www.xeno-canto.org/116226,Poland,Jarek Matusiak,Columba livia_Rock Pigeon,21.0353,3-6(s),13:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.0,no,rocpig,1 (mono),2013-02-16,Not specified,4.0,XC121677.mp3,Not specified,Rock Dove,Not specified,XC121677 Rock Dove (Columba livia),[],yes,Columba livia," Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",52.2776,48000 (Hz),"alarm call, alarm clapping with wings",90 m,On hunting Goshawk,192000 (bps),mp3,Not specified,,121677.0,https://www.xeno-canto.org/121677,Poland,Jarek Matusiak,Columba livia_Rock Pigeon,20.9679,3-6(s),14:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,1 (mono),2013-02-16,Not specified,45.0,XC121680.mp3,Not specified,Rock Dove,Not specified,XC121680 Rock Dove (Columba livia),[],yes,Columba livia," Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",52.2776,48000 (Hz),"aberrant, song",90 m,"Strange voice on: 4:3 ; 8.8; 9.2 and latter souding like croaking, sound of talons on frozen snow",192000 (bps),mp3,Not specified,,121680.0,https://www.xeno-canto.org/121680,Poland,Jarek Matusiak,Columba livia_Rock Pigeon,20.9679,>10(s),14:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,no,rocpig,1 (mono),2013-03-10,Not specified,74.0,XC126804.mp3,Not specified,Rock Dove,Not specified,XC126804 Rock Dove (Columba livia),[],yes,Columba livia," Cheboksary, gorod Cheboksary, Chuvashia",56.1364,44100 (Hz),"male, song",100 m,,64000 (bps),mp3,Not specified,,126804.0,https://www.xeno-canto.org/126804,Russian Federation,Albert Lastukhin,Columba livia_Rock Pigeon,47.244,Not specified,12:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.0,no,rocpig,1 (mono),2013-04-17,Not specified,51.0,XC129886.mp3,Not specified,Rock Dove,Not specified,XC129886 Rock Dove (Columba livia),[],yes,Columba livia," Cheboksary, gorod Cheboksary, Chuvashia",56.0828,44100 (Hz),"male, song",160 m,,64000 (bps),mp3,Not specified,,129886.0,https://www.xeno-canto.org/129886,Russian Federation,Albert Lastukhin,Columba livia_Rock Pigeon,47.29,Not specified,16:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,2.0,no,rocpig,1 (mono),2013-07-24,Not specified,33.0,XC144228.mp3,Not specified,Rock Dove,Not specified,XC144228 Rock Dove (Columba livia),[],yes,Columba livia," Morgaushskiy rayon, Chuvashia",56.0888,44100 (Hz),song,120 m,,64000 (bps),mp3,Not specified,,144228.0,https://www.xeno-canto.org/144228,Russian Federation,Albert Lastukhin,Columba livia_Rock Pigeon,46.6264,Not specified,05:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,3.5,no,rocpig,2 (stereo),2013-03-30,Not specified,9.0,XC149044.mp3,Not specified,Rock Dove,Not specified,XC149044 Rock Dove (Columba livia),['Phoenicurus ochruros_Black Redstart'],yes,Columba livia," Moraleja de Mata Cabras, Avila Province",41.1071,44100 (Hz),song,800 m,Domestik form,320000 (bps),mp3,Not specified,Black Redstart (Phoenicurus ochruros),149044.0,https://www.xeno-canto.org/149044,Spain,Patrik Åberg,Columba livia_Rock Pigeon,-4.9553,Not specified,06:03,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,2.0,no,rocpig,2 (stereo),2013-11-12,Not specified,12.0,XC154259.mp3,Not specified,Rock Dove,Not specified,XC154259 Rock Dove (Columba livia),[],yes,Columba livia," Cheboksary, gorod Cheboksary, Chuvashia",56.1283,48000 (Hz),wings claps,150 m,,192000 (bps),mp3,Not specified,,154259.0,https://www.xeno-canto.org/154259,Russian Federation,Albert Lastukhin,Columba livia_Rock Pigeon,47.4026,Not specified,11:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,2.0,,rocpig,2 (stereo),2013-12-09,Not specified,23.0,XC163851.mp3,Not specified,Rock Dove,Not specified,XC163851 Rock Dove (Columba livia),[],,Columba livia," Bardez (near  Calangute), North Goa, Goa",15.5442,48000 (Hz),song,10 m,playback-used:no,192000 (bps),mp3,Not specified,,163851.0,https://www.xeno-canto.org/163851,India,Albert Lastukhin,Columba livia_Rock Pigeon,73.7733,Not specified,05:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,5.0,,rocpig,2 (stereo),2014-03-08,Not specified,51.0,XC169211.mp3,Not specified,Rock Dove,Not specified,XC169211 Rock Dove (Columba livia),[],,Columba livia," Notre-Dame-de-l'Île-Perrot, Vaudreuil-Soulanges Regional County Municipality, Quebec",45.3675,44100 (Hz),"Wingbeat, call",20 m,"Pair of Feral Pigeons under a gazebo-type structure. One was gathering small twigs and bringing it to the other. At 0:37 one is vocalizing from rooftop.

Recorded with a Sennheiser ME66/K6 mic on a Olympus LS-14 recorder

Modifications: None

bird-seen:yes",128000 (bps),mp3,Not specified,,169211.0,https://www.xeno-canto.org/169211,Canada,Patrick Turgeon,Columba livia_Rock Pigeon,-73.8566,Not specified,16:19,Patrick Turgeon,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.0,,rocpig,2 (stereo),2014-03-08,Not specified,19.0,XC169212.mp3,Not specified,Rock Dove,Not specified,XC169212 Rock Dove (Columba livia),[],,Columba livia," Notre-Dame-de-l'Île-Perrot, Vaudreuil-Soulanges Regional County Municipality, Quebec",45.3675,44100 (Hz),"Wingbeat, call",20 m,"Pair of Feral Pigeons atop a gazebo-type structure (only one vocalizing). Another pigeon from a nearby structure tried to land on this structure and it started a little scuffle (0:09) which ended when it landed to a nearby tree instead.

Recorded with a Sennheiser ME66/K6 mic on a Olympus LS-14 recorder

Modifications: None

bird-seen:yes",128000 (bps),mp3,Not specified,,169212.0,https://www.xeno-canto.org/169212,Canada,Patrick Turgeon,Columba livia_Rock Pigeon,-73.8566,Not specified,16:48,Patrick Turgeon,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,,147.0,122.0
Pigeon biset des villes,Columba livia,Columbidae,nicheur certain,,4.5,no,rocpig,1 (mono),2014-05-16,level,87.0,XC178529.mp3,level,Rock Dove,4-6,XC178529 Rock Dove (Columba livia),['Myiarchus cinerascens_Ash-throated Flycatcher'],no,Columba livia," Pinnacles National Park (near  PAICINES), San Benito, California",36.4744,48000 (Hz),call,460 m,calling from tree on cliff over hanging road. Calls ranged from single to groups of 3 to 9.,320000 (bps),mp3,level,Ash-throated Flycatcher (Myiarchus cinerascens),178529.0,https://www.xeno-canto.org/178529,United States,Thomas G. Graves,Columba livia_Rock Pigeon,-121.1864,0-3(s),10:41,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,147.0,122.0
